ID,name,Team & Contract,Age,Best position,Value,Potential,Overall rating,Wage,Release clause,International reputation,Total stats,Growth,Total movement,Total power,Total mentality,Total skill,Total defending,Total goalkeeping,Total attacking,Position group,Cluster
220196,D. Brooks RW RM,"Southampton
Jun 30, 2024 On loan",25,CAM,6500000.0,76,75,44000.0,0.0,1,1904,1,355,324,322,365,140,51,347,Midfield,1
221634,L. Acosta CAM,"Cincinnati
2021 ~ 2026",29,CAM,17000000.0,79,79,12000.0,25500000.0,1,1944,0,417,319,324,374,128,50,332,Midfield,1
221671,Lee Jae Sung CAM CF CM,"FSV Mainz 05
2021 ~ 2026",30,CAM,7000000.0,76,76,27000.0,12600000.0,2,1984,0,376,347,330,355,164,50,362,Midfield,1
222390,Unai López CDM CM CAM,"Rayo Vallecano
2021 ~ 2024",27,CAM,4300000.0,75,74,16000.0,9400000.0,1,2048,1,387,350,339,380,198,62,332,Midfield,1
224294,L. Cook CDM CM,"AFC Bournemouth
2016 ~ 2025",26,CM,4400000.0,75,74,36000.0,8700000.0,1,1973,1,352,323,347,368,207,61,315,Midfield,1
9014,21 A. Robben RM CAM,"FC Groningen
2020 ~ 2021",36,CAM,5500000.0,79,79,11000.0,8300000.000000001,3,1947,0,382,330,318,411,78,65,363,Midfield,1
135460,14 Alex CAM CF,"Coritiba
2012 ~ 2014",35,CAM,3600000.0,80,80,45000.0,0.0,2,1909,0,305,339,343,421,70,46,385,Midfield,1
168651,I. Rakitić CM CDM,"Al Shabab
2024 ~ 2025",35,CM,10500000.0,81,81,35000.0,17900000.0,3,2139,0,303,372,388,415,227,51,383,Midfield,1
198164,Jonathan Viera CAM CM LM,"Almería
2024 ~ 2025",33,CAM,13000000.0,80,80,33000.0,27300000.0,2,2125,0,395,371,369,387,181,64,358,Midfield,1
272829,Ângelo RM RW LM,"Strasbourg
Jun 30, 2024 On loan",18,LM,4400000.0,83,71,18000.0,0.0,1,1665,12,394,266,240,337,93,45,290,Midfield,1
262672,N. Weißhaupt LM RM,"SC Freiburg
2021 ~ 2027",21,RM,3600000.0,77,72,14000.0,6400000.0,1,1767,5,377,288,300,325,138,47,292,Midfield,1
262925,A. Zorgane CM CDM,"Sporting Charleroi
2021 ~ 2027",23,CM,8500000.0,80,75,13000.0,13400000.0,1,2013,5,312,399,349,358,205,53,337,Midfield,1
263617,Beñat Prados CM CDM CB,"Athletic Club
2019 ~ 2025",22,CDM,9500000.0,83,76,19000.0,21900000.0,1,1981,8,375,349,336,329,219,53,320,Midfield,1
263693,V. Taborda CAM CM ST,"Boca Juniors
2022 ~ 2026",22,CAM,3600000.0,81,70,9000.0,6100000.0,1,1815,11,345,341,300,317,138,46,328,Midfield,1
264035,J. Rak-Sakyi RM RW,"Crystal Palace
2021 ~ 2027",20,LM,4099999.9999999995,79,71,18000.0,8600000.0,1,1701,8,398,305,251,329,65,53,300,Midfield,1
264238,Diego López LM RM CAM,"Valencia
2021 ~ 2027",21,LM,17000000.0,84,76,23000.0,39100000.0,1,1855,8,375,329,298,339,101,68,345,Midfield,1
269276,G. Oristanio CF CAM RM,"Cagliari
Jun 30, 2024 On loan",20,CAM,4500000.0,84,71,32000.0,0.0,1,1896,13,400,315,326,358,141,41,315,Midfield,1
270390,Marquinhos RM,"Arsenal
2022 ~ 2027",20,LM,3500000.0,79,70,33000.0,7200000.0,1,1703,9,383,304,269,313,92,42,300,Midfield,1
251990,Luquinha CAM CM RM,"Portimonense
2019 ~ 2024",22,CAM,4800000.0,79,72,6000.0,11000000.0,1,1735,7,399,271,269,347,108,41,300,Midfield,1
252143,Daniel Bragança CM CDM CAM,"Sporting CP
2018 ~ 2027",24,CAM,15000000.0,85,78,12000.0,33000000.0,1,2037,7,412,323,343,379,201,54,325,Midfield,1
252383,R. Zerrouki CDM CM,"Feyenoord
2023 ~ 2027",25,CM,6500000.0,78,75,14000.0,9600000.0,1,2007,3,350,386,350,359,206,49,307,Midfield,1
252931,L. Ivanušec LW CAM,"Feyenoord
2023 ~ 2028",24,CAM,10000000.0,79,76,16000.0,14800000.0,1,2061,3,414,368,348,375,169,54,333,Midfield,1
253755,Talles Magno CF ST LM,"New York City
2021 ~ 2026",21,CAM,7000000.0,82,73,6000.0,11600000.0,1,1769,9,388,335,259,320,118,48,301,Midfield,1
255718,R. Sosa LM RM,"Talleres Córdoba
2023 ~ 2026",23,RM,9000000.0,81,75,13000.0,15300000.0,1,1803,6,378,322,302,324,141,43,293,Midfield,1
256949,A. Grønbæk CAM CM,"Bodø / Glimt
2022 ~ 2028",22,CAM,9500000.0,82,74,6000.0,14300000.0,1,1997,8,392,355,336,351,188,48,327,Midfield,1
258580,K. Aktürkoğlu LM CAM,"Galatasaray
2020 ~ 2026",24,CAM,10000000.0,79,76,33000.0,19800000.0,1,1884,3,414,341,285,368,109,47,320,Midfield,1
259306,F. Rieder CAM CM,"Rennes
2023 ~ 2027",21,CAM,9500000.0,82,74,27000.0,20000000.0,1,1914,8,386,343,319,372,157,58,279,Midfield,1
259714,M. Röhl CAM CM CF,"SC Freiburg
2022 ~ 2027",20,CAM,4700000.0,79,73,16000.0,8900000.0,1,1856,6,359,338,317,304,181,50,307,Midfield,1
238068,M. Richter RM CAM CF,"FSV Mainz 05
2023 ~ 2027",25,CAM,5000000.0,75,74,23000.0,9400000.0,2,1937,1,385,369,279,360,145,47,352,Midfield,1
239335,Óscar CM LM RM,"Getafe
Jun 30, 2024 On loan",25,CAM,6000000.0,78,74,21000.0,0.0,1,1889,4,324,318,325,390,157,46,329,Midfield,1
239373,Z. Flemming CAM,"Millwall
2022 ~ 2025",24,CAM,5500000.0,76,74,22000.0,10900000.0,1,2023,2,352,394,342,368,168,44,355,Midfield,1
239978,D. Man RM LM RW,"Parma
2021 ~ 2025",24,LM,7500000.0,78,75,5000.0,12600000.0,1,1962,3,393,382,308,355,131,46,347,Midfield,1
240458,Ander Guevara CM CDM,"Deportivo Alavés
2023 ~ 2027",25,CM,7500000.0,78,75,21000.0,17100000.0,1,1894,3,304,325,333,340,222,65,305,Midfield,1
240654,Carles Pérez RM CF,"Celta de Vigo
2023 ~ 2027",25,CAM,9000000.0,77,76,22000.0,19600000.0,1,1897,1,402,363,277,355,109,48,343,Midfield,1
244261,L. Majer CM CAM,"VfL Wolfsburg
2023 ~ 2028",25,CAM,18500000.0,81,78,44000.0,32799999.999999996,2,2083,3,371,362,360,409,183,44,354,Midfield,1
244270,N. Moro CDM CM,"Bologna
2023 ~ 2027",25,CM,5500000.0,79,74,24000.0,9800000.0,1,2043,5,342,394,342,361,208,52,344,Midfield,1
244309,T. Teuma CM CAM,"Stade de Reims 
2023 ~ 2027",29,CM,17000000.0,79,79,31000.0,34000000.0,1,2172,0,363,393,397,393,225,45,356,Midfield,1
246683,L. Agoumé CDM CM,"Sevilla
Jun 30, 2024 On loan",21,CM,4000000.0,80,71,25000.0,0.0,1,1827,9,317,329,323,316,198,57,287,Midfield,1
246937,Um Won Sang RM RW ST,"Ulsan
2022 ~ 2025",24,RM,6000000.0,77,74,10000.0,8300000.000000001,1,1868,3,437,333,314,325,100,52,307,Midfield,1
226377,G. Martínez RM CAM,"River Plate
2023 ~ 2024",30,RM,5500000.0,75,75,18000.0,7700000.0,2,1885,0,390,321,305,388,107,55,319,Midfield,1
229379,L. de la Torre CM LM,"Celta de Vigo
2022 ~ 2026",25,CM,4000000.0,76,73,18000.0,8700000.0,1,1888,3,354,307,321,352,191,54,309,Midfield,1
230384,Nailton Suzuki CAM CF ST,"Atlético Mineiro
2023 ~ 2026",27,CAM,27500000.0,81,81,47000.0,49500000.0,1,2018,0,386,384,319,389,144,45,351,Midfield,1
231887,Y. Yazıcı CAM RM ST,"LOSC Lille
2019 ~ 2024",26,CAM,6500000.0,76,75,29000.0,12800000.0,1,1967,1,345,367,325,388,134,47,361,Midfield,1
232099,M. Grujić CM CDM,"Porto
2020 ~ 2026",27,CM,8000000.0,76,76,14000.0,16000000.0,1,2040,0,318,389,361,348,217,56,351,Midfield,1
232770,S. Colombatto CDM CM,"Real Oviedo
2021 ~ 2027",26,CM,6500000.0,78,75,10000.0,10900000.0,1,2086,3,353,379,367,383,214,54,336,Midfield,1
233092,J. Pereyra LM RM,"Atlético Tucumán
2023 ~ 2025",24,CM,6000000.0,77,74,10000.0,9200000.0,1,1934,3,346,346,337,357,186,47,315,Midfield,1
236368,G. Maggiore CM CDM,"Salernitana
2022 ~ 2026",25,CM,7500000.0,78,75,28000.0,14100000.0,1,1938,3,357,350,357,322,219,37,296,Midfield,1
236791,A. Barák CM CAM CF,"Fiorentina
2023 ~ 2027",28,CAM,14000000.0,78,78,55000.0,23800000.0,1,2135,0,365,395,355,391,193,62,374,Midfield,1
237629,A. Maier CM RM CDM,"FC Augsburg
2022 ~ 2025",24,CM,7500000.0,78,75,22000.0,14100000.0,1,1936,3,353,364,319,337,213,49,301,Midfield,1
237916,W. Smallbone CM,"Southampton
2017 ~ 2026",23,CM,3700000.0,78,71,23000.0,7800000.0,1,1887,7,354,323,318,346,203,44,299,Midfield,1
208919,R. Gauld CF ST LW,"Vancouver Whitecaps
2021 ~ 2027",27,LM,11500000.0,77,77,11000.0,17300000.0,1,2014,0,428,314,332,384,140,61,355,Midfield,1
211093,C. McGregor CDM CM,"Celtic
2009 ~ 2028",30,CM,14500000.0,79,79,56000.0,26100000.0,1,2165,0,416,389,368,372,219,54,347,Midfield,1
211368,Bruma LM CAM RW,"Sporting Braga
2023 ~ 2027",28,LM,10500000.0,77,77,17000.0,21000000.0,2,1908,0,422,344,305,373,81,52,331,Midfield,1
212245,Y. Gerhardt CM,"VfL Wolfsburg
2016 ~ 2026",29,CM,10500000.0,77,77,45000.0,17900000.0,2,2024,0,346,376,357,355,211,50,329,Midfield,1
212814,João Mário LM RM,"Benfica
2021 ~ 2026",30,LM,25000000.0,81,81,19000.0,50000000.0,3,2111,0,377,363,377,389,191,45,369,Midfield,1
215798,M. Cornet LM CF,"West Ham United
2022 ~ 2027",26,LM,8000000.0,76,76,57000.0,15200000.0,2,2097,0,391,380,351,356,200,58,361,Midfield,1
220876,F. Honorat RM RWB,"Borussia Mönchengladbach
2023 ~ 2028",26,RM,15500000.0,78,78,31000.0,26400000.0,2,2011,0,382,365,332,355,150,61,366,Midfield,1
222028,J. Weigl CDM,"Borussia Mönchengladbach
2023 ~ 2028",27,CDM,21500000.0,81,80,33000.0,38200000.0,2,2006,1,333,351,355,357,222,54,334,Midfield,1
222844,Walace CDM CM,"Udinese
2019 ~ 2026",28,CDM,4900000.0,75,75,16000.0,8800000.0,1,1963,0,328,384,339,327,217,55,313,Midfield,1
224030,M. Lopez CM CDM,"Fiorentina
Jun 30, 2024 On loan",25,CAM,18500000.0,81,78,19000.0,0.0,1,2077,3,402,320,357,390,200,51,357,Midfield,1
225014,G. Castrovilli CM,"Fiorentina
2017 ~ 2024",26,CAM,16500000.0,79,78,52000.0,29300000.0,2,2020,1,388,338,341,352,204,63,334,Midfield,1
225309,N. Amiri CM CAM,"FSV Mainz 05
2024 ~ 2026",26,CAM,12500000.0,78,77,29000.0,23400000.0,2,2039,1,373,366,352,395,160,60,333,Midfield,1
189575,Muniain CAM LM,"Athletic Club
2009 ~ 2024",30,CAM,17000000.0,79,79,32000.0,35700000.0,2,2007,0,416,323,329,400,151,45,343,Midfield,1
199823,Campaña CM LM,"Las Palmas
2024 ~ 2024",30,CM,13500000.0,78,78,23000.0,28400000.0,2,2096,0,356,370,366,403,200,42,359,Midfield,1
201400,23 Rafinha CM CAM,"Paris Saint Germain
2020 ~ 2023",29,CAM,13500000.0,78,78,74000.0,25000000.0,2,2092,0,373,346,364,390,213,52,354,Midfield,1
201519,J. Veretout CM CDM,"Olympique de Marseille
2022 ~ 2025",30,CM,20000000.0,80,80,47000.0,38000000.0,2,2191,0,387,398,391,385,232,47,351,Midfield,1
206511,M. Arnold CDM CM,"VfL Wolfsburg
2011 ~ 2026",29,CDM,18000000.0,80,80,51000.0,30600000.0,2,2165,0,347,401,362,407,230,51,367,Midfield,1
208137,Lucas Torró CDM CM,"Osasuna
2020 ~ 2027",28,CDM,9500000.0,77,77,27000.0,20000000.0,1,1903,0,274,371,331,329,225,62,311,Midfield,1
7826,19 R. van Persie ST CAM,"Feyenoord
2018 ~ 2019",34,CAM,5500000.0,78,78,20000.0,7700000.0,3,1876,0,317,326,321,403,83,39,387,Midfield,1
172522,D. Wass CM RB,"Brøndby
2022 ~ 2025",34,CM,3500000.0,76,76,16000.0,4600000.0,2,2136,0,358,388,362,388,220,56,364,Midfield,1
175943,D. Mertens CAM,"Galatasaray
2022 ~ 2024",36,CAM,5500000.0,79,79,35000.0,10500000.0,3,1934,0,379,299,348,399,133,39,337,Midfield,1
277708,Unai Gómez CAM CM LM,"Athletic Club
2022 ~ 2028",20,CAM,5000000.0,83,74,13000.0,11500000.0,1,1737,9,348,329,256,320,112,49,323,Midfield,1
271373,Fran Pérez RM LM,"Valencia
2020 ~ 2026",20,CAM,6500000.0,82,73,19000.0,15000000.0,1,1789,9,365,320,286,344,113,54,307,Midfield,1
272839,M. Giménez ST LW,"Independiente
2023 ~ 2026",24,CAM,3600000.0,77,72,11000.0,5700000.0,1,1773,5,354,343,296,326,79,50,325,Midfield,1
263678,T. Gardner-Hickman CM CDM RB,"Bristol City
2024 ~ 2027",21,CM,3100000.0,80,70,12000.0,6500000.0,1,1863,10,343,327,311,332,197,56,297,Midfield,1
265459,T. Morton CDM CM,"Hull City
Jun 30, 2024 On loan",20,CM,3300000.0,79,70,29000.0,0.0,1,1893,9,337,314,330,363,196,55,298,Midfield,1
267702,K. Doumbia CAM CM,"Stade Brestois 29
Jun 30, 2024 On loan",20,CAM,4600000.0,79,72,12000.0,0.0,1,1874,7,366,322,321,330,173,52,310,Midfield,1
268805,D. Jean Jacques CDM CM,"Metz
2022 ~ 2027",23,CDM,3300000.0,81,70,9000.0,7300000.0,1,1818,11,338,343,299,311,204,46,277,Midfield,1
256688,C. Puertas CM CAM CF,"Union Saint-Gilloise
2022 ~ 2025",24,CAM,10500000.0,80,76,15000.0,16500000.0,1,2093,4,365,369,381,380,212,47,339,Midfield,1
257889,K. Jakić CDM CM CB,"FC Augsburg
Jun 30, 2024 On loan",26,CDM,4400000.0,75,75,27000.0,0.0,1,1920,1,345,390,325,292,219,44,305,Midfield,1
258316,E. Dinkçi RM,"Heidenheim
Jun 30, 2024 On loan",21,CAM,7000000.0,80,74,16000.0,0.0,1,1807,6,394,336,275,343,77,46,336,Midfield,1
258433,E. Matazo CDM CM,"Antwerp
Jun 30, 2024 On loan",21,CM,6000000.0,80,73,23000.0,0.0,1,1931,7,365,351,322,330,209,63,291,Midfield,1
258922,Marvin RM RB,"Las Palmas
Jun 30, 2024 On loan",23,RM,3500000.0,77,72,68000.0,0.0,1,1875,5,385,327,315,316,183,59,290,Midfield,1
259139,David Costa CF CAM LW,"Lens
2020 ~ 2026",22,CAM,8500000.0,80,75,30000.0,16800000.0,1,1797,5,395,296,273,368,101,43,321,Midfield,1
259233,I. Moriba CM,"Getafe
Jun 30, 2024 On loan",20,CAM,4600000.0,79,72,23000.0,0.0,1,1862,7,330,347,314,319,191,60,301,Midfield,1
259480,I. Saibari CAM CM RW,"PSV
2020 ~ 2028",21,CAM,9500000.0,82,74,12000.0,15200000.0,1,1905,8,382,359,307,350,133,56,318,Midfield,1
259586,H. Siquet RM RB,"Cercle Brugge
Jun 30, 2024 On loan",20,CM,5000000.0,79,72,14000.0,0.0,1,1969,8,366,349,324,370,197,50,313,Midfield,1
247361,B. Aaronson CAM RM CM,"FC Union Berlin
Jun 30, 2024 On loan",22,RM,7000000.0,81,73,29000.0,0.0,1,1902,8,392,327,315,354,165,52,297,Midfield,1
247771,O. Deman LWB,"Werder Bremen
2023 ~ 2026",23,LM,3500000.0,78,72,14000.0,7000000.0,1,1944,6,362,356,324,327,194,53,328,Midfield,1
252541,J. Chotard CDM CM,"Montpellier
2019 ~ 2025",21,CDM,8500000.0,81,75,15000.0,18700000.0,2,1926,6,351,321,343,347,211,48,305,Midfield,1
253102,A. Aouchiche CAM LM CM,"Sunderland
2023 ~ 2028",20,CAM,3200000.0,77,70,14000.0,6700000.0,1,1827,7,346,317,292,353,169,46,304,Midfield,1
253952,J. Nardoni CM CDM,"Racing Club
2023 ~ 2027",20,CM,5000000.0,80,72,10000.0,8500000.0,1,1923,8,368,366,335,324,195,38,297,Midfield,1
255233,T. Suslov CAM RM CM,"Hellas Verona
2018 ~ 2026",21,CAM,7000000.0,82,73,16000.0,14000000.0,1,2002,9,402,374,331,364,153,55,323,Midfield,1
255928,M. Diomande CM LW,"Rangers
Jun 30, 2024 On loan",21,CAM,5000000.0,83,72,8000.0,0.0,1,1957,11,383,357,325,332,187,48,325,Midfield,1
256136,F. Torres RM LM CAM,"Orlando City
2022 ~ 2026",23,CAM,6500000.0,80,74,7000.0,11100000.0,1,1815,6,384,335,266,347,102,41,340,Midfield,1
243491,César Gelabert CM LM CAM,"Toulouse
2023 ~ 2027",22,CAM,5000000.0,80,72,15000.0,11000000.0,1,1756,8,345,299,306,323,152,61,270,Midfield,1
244390,M. Bülter LM ST,"TSG Hoffenheim
2023 ~ 2026",30,LM,5500000.0,75,75,31000.0,9400000.0,1,1954,0,376,391,323,327,140,47,350,Midfield,1
244772,23 K. Velasco LM,"Deportivo Cali
2018 ~ 2022",25,LM,7500000.0,78,75,5000.0,10700000.0,1,1947,3,397,318,322,355,182,43,330,Midfield,1
245597,Víctor Gómez RB RWB LB,"Sporting Braga
2023 ~ 2028",23,CM,10500000.0,82,75,11000.0,23100000.0,1,1973,7,391,349,336,344,207,50,296,Midfield,1
246045,P. De la Vega LM RW LW,"Seattle Sounders
2024 ~ 2027",22,RM,12500000.0,84,75,8000.0,21300000.0,1,1992,9,400,380,327,339,142,49,355,Midfield,1
246431,R. Sottil LW LM,"Fiorentina
2018 ~ 2026",24,CAM,11500000.0,81,76,44000.0,20400000.0,1,1785,5,403,298,296,325,106,50,307,Midfield,1
246877,G. Gaetano CAM CM,"Cagliari
Jun 30, 2024 On loan",23,CAM,5000000.0,80,72,28000.0,0.0,1,1924,8,359,343,327,356,149,59,331,Midfield,1
236624,A. Barkok CAM CM CF,"Hertha BSC
Jun 30, 2024 On loan",25,CAM,3300000.0,76,72,18000.0,0.0,1,1893,4,352,354,304,349,163,53,318,Midfield,1
236786,M. Terrier LM ST,"Rennes
2020 ~ 2025",26,LM,23000000.0,80,80,54000.0,43700000.0,2,1993,0,383,395,315,369,99,43,389,Midfield,1
236830,Z. Youssouf CM CDM RM,"Famalicão
2022 ~ 2026",23,CM,8500000.0,80,75,9000.0,18500000.0,1,2013,5,347,369,359,371,206,55,306,Midfield,1
237640,N. Bajrami RW CAM,"Sassuolo
2023 ~ 2026",24,CAM,6000000.0,77,74,15000.0,10700000.0,1,1999,3,377,347,343,367,184,46,335,Midfield,1
238230,J. Campaz LM CAM LW,"Rosario Central
2024 ~ 2026",23,CAM,11000000.0,80,76,15000.0,17300000.0,1,1792,4,402,339,255,357,87,40,312,Midfield,1
238235,H. Vetlesen CDM CM,"Club Brugge
2023 ~ 2027",23,CAM,4400000.0,80,74,14000.0,7500000.0,1,2047,6,408,358,337,349,211,53,331,Midfield,1
238581,R. Vargas CAM LM RM,"FC Augsburg
2019 ~ 2025",24,CAM,6000000.0,77,74,21000.0,11300000.0,2,1951,3,421,360,297,343,155,41,334,Midfield,1
239433,N. Maksimović CM CDM,"Getafe
2018 ~ 2024",28,CDM,14000000.0,78,78,31000.0,29400000.0,1,2040,0,286,383,369,364,232,67,339,Midfield,1
239910,A. Boupendza LM LW ST,"Cincinnati
2023 ~ 2025",26,LM,8000000.0,76,76,9000.0,12000000.0,1,1942,0,406,396,299,370,66,50,355,Midfield,1
239970,23 Paulinho LM CAM,"Bayer 04 Leverkusen
2018 ~ 2023",21,CAM,7000000.0,79,73,29000.0,13300000.0,1,1851,6,398,343,282,356,98,63,311,Midfield,1
240683,L. Reis CM RB CDM,"Hamburger SV
2021 ~ 2026",23,CAM,4800000.0,79,73,21000.0,8600000.0,1,1940,6,373,346,333,333,202,57,296,Midfield,1
241907,D. Rossi LM CF,"Columbus Crew
2023 ~ 2026",25,LM,6500000.0,76,75,9000.0,9900000.0,1,1856,1,416,330,276,337,100,67,330,Midfield,1
242201,Luis Milla CM CDM,"Getafe
2022 ~ 2027",28,CM,10500000.0,77,77,30000.0,22100000.0,2,2068,0,362,367,377,365,225,53,319,Midfield,1
231836,J. Karlsson LM LW,"Bologna
2023 ~ 2028",24,CAM,10000000.0,79,76,27000.0,17800000.0,2,1932,3,401,350,310,383,102,53,333,Midfield,1
232097,A. Harit CM CAM,"Olympique de Marseille
2022 ~ 2027",26,CAM,9000000.0,76,75,35000.0,17800000.0,2,1987,1,391,314,358,377,168,57,322,Midfield,1
233029,R. Aliendro CM CDM,"River Plate
2022 ~ 2026",32,CM,6000000.0,76,76,19000.0,8400000.0,1,2115,0,380,378,371,358,217,54,357,Midfield,1
233487,R. McGree LM,"Middlesbrough
2022 ~ 2025",24,LM,4200000.0,76,73,20000.0,8300000.000000001,1,1984,3,391,361,341,338,186,47,320,Midfield,1
234171,R. Sallai RM CF,"SC Freiburg
2018 ~ 2025",26,RM,11500000.0,77,77,29000.0,19600000.0,2,1878,0,377,339,328,328,107,46,353,Midfield,1
234468,E. Reynoso CAM LM,"Minnesota United
2020 ~ 2025",27,CAM,18500000.0,79,79,12000.0,26800000.0,2,1997,0,368,345,358,388,173,41,324,Midfield,1
234728,L. Bénes CM CAM,"Hamburger SV
2022 ~ 2026",25,CAM,4000000.0,76,73,23000.0,6700000.0,1,1930,3,341,351,320,381,149,49,339,Midfield,1
236477,A. Claude-Maurice CM LW,"Nice
2019 ~ 2024",25,CAM,5500000.0,76,74,32000.0,10900000.0,2,2063,2,390,348,348,377,206,68,326,Midfield,1
236518,A. Nordin RM LM,"Montpellier
2022 ~ 2025",25,CAM,4000000.0,76,73,18000.0,8300000.000000001,1,1813,3,389,341,262,339,95,56,331,Midfield,1
236529,S. Alzate CM,"Standard Liège
Jun 30, 2024 On loan",24,CM,4300000.0,77,73,47000.0,0.0,1,1933,4,366,339,333,339,200,34,322,Midfield,1
223866,S. Lovrič CM CDM,"Udinese
2022 ~ 2027",25,CM,7500000.0,78,75,16000.0,14100000.0,1,1926,3,319,339,340,355,208,53,312,Midfield,1
225403,İ. Kahveci RW CAM CM,"Fenerbahçe
2021 ~ 2025",27,CAM,11000000.0,77,77,36000.0,20900000.0,1,2064,0,380,354,341,399,173,67,350,Midfield,1
225439,R. Mandragora CM CDM,"Fiorentina
2022 ~ 2026",26,CM,9500000.0,79,76,46000.0,16900000.0,2,2020,3,325,369,337,359,224,66,340,Midfield,1
225719,K. Iheanacho ST,"Leicester City
2017 ~ 2024",26,CAM,8500000.0,76,76,45000.0,15300000.0,1,1931,0,358,371,328,366,107,48,353,Midfield,1
225779,B. Sheaf CDM CM,"Coventry City
2021 ~ 2026",25,CDM,7500000.0,80,75,35000.0,14800000.0,1,1909,5,311,325,342,344,221,64,302,Midfield,1
228336,F. Grillitsch CDM CB,"TSG Hoffenheim
2023 ~ 2026",27,CM,7500000.0,77,76,29000.0,13300000.0,2,1938,1,337,335,329,348,214,53,322,Midfield,1
228595,G. Prömel CM CDM,"TSG Hoffenheim
2022 ~ 2026",28,CM,10500000.0,77,77,36000.0,17900000.0,2,2057,0,346,400,355,331,223,45,357,Midfield,1
230020,P. Lees-Melou CDM CM,"Stade Brestois 29
2022 ~ 2025",30,CM,12000000.0,78,78,20000.0,24000000.0,2,2081,0,340,384,368,381,214,51,343,Midfield,1
230065,S. Serdar CM CAM CDM,"Hellas Verona
Jun 30, 2024 On loan",26,CAM,6500000.0,76,75,15000.0,0.0,2,2068,1,362,377,354,363,219,51,342,Midfield,1
230271,Laure Santeiro CAM LM LW,"Fluminense
2023 ~ 2026",23,CAM,24500000.0,80,80,27000.0,46600000.0,1,1846,0,416,299,308,375,65,48,335,Midfield,1
213296,N. Bentaleb CDM CM,"LOSC Lille
2023 ~ 2026",28,CDM,12500000.0,78,78,33000.0,23800000.0,2,2075,0,324,380,379,382,213,59,338,Midfield,1
213367,L. Abergel CDM CM,"Lorient
2019 ~ 2026",30,CDM,6500000.0,76,76,21000.0,13000000.0,1,1893,0,363,345,319,318,222,51,275,Midfield,1
199247,Álex Fernández CM CAM,"Cádiz
2017 ~ 2025",30,CM,10000000.0,79,79,30000.0,21000000.0,2,2027,0,334,339,369,381,207,64,333,Midfield,1
200215,S. Rode CDM CM,"Eintracht Frankfurt
2019 ~ 2024",32,CDM,5000000.0,76,76,31000.0,8500000.0,2,1965,0,345,333,353,327,233,49,325,Midfield,1
202642,23 Fernando CDM CM,"Antalyaspor
2022 ~ 2023",30,CDM,12000000.0,78,78,27000.0,24000000.0,1,2115,0,368,391,357,394,226,52,327,Midfield,1
203502,B. De Cordova-Reid RM LM,"Fulham
2020 ~ 2024",30,RM,7000000.0,76,76,66000.0,13300000.0,1,2023,0,398,358,334,344,173,51,365,Midfield,1
205686,T. Savanier CAM CM,"Montpellier
2019 ~ 2026",31,CAM,17500000.0,80,80,31000.0,35000000.0,2,2159,0,378,354,401,409,205,58,354,Midfield,1
206594,S. March RM,"Brighton & Hove Albion
2012 ~ 2026",28,RM,17500000.0,79,79,87000.0,33299999.999999996,1,2037,0,375,356,338,377,203,55,333,Midfield,1
207566,William Carvalho CDM CAM,"Real Betis
2018 ~ 2026",31,CDM,18000000.0,81,81,30000.0,37800000.0,2,1994,0,252,390,372,377,222,45,336,Midfield,1
208448,E. Forsberg CAM CF LM,"New York RB
2024 ~ 2026",31,CAM,14500000.0,79,79,12000.0,21000000.0,3,1920,0,361,324,340,396,98,55,346,Midfield,1
184134,Fernando CDM CB CM,"Sevilla
2019 ~ 2024",35,CDM,8500000.0,82,82,25000.0,17900000.0,2,2036,0,339,385,361,346,249,29,327,Midfield,1
193474,I. Gueye CDM CM,"Everton
2022 ~ 2024",33,CDM,3700000.0,76,76,34000.0,7000000.0,2,1929,0,349,345,332,334,233,47,289,Midfield,1
197965,Pizzi CM RM CAM,"Sporting Braga
2023 ~ 2024",33,CAM,4600000.0,76,76,15000.0,9200000.0,3,1995,0,319,328,367,389,186,62,344,Midfield,1
198950,Pablo Sarabia RW ST LW,"Wolverhampton Wanderers
2023 ~ 2025",31,CAM,8500000.0,77,77,65000.0,16200000.0,2,2028,0,374,342,336,396,163,58,359,Midfield,1
156519,H. Herrera CM CDM,"Houston Dynamo
2022 ~ 2024",33,CM,8500000.0,78,78,11000.0,12300000.0,3,2082,0,336,394,377,365,221,54,335,Midfield,1
159065,20 E. Lavezzi CF ST,"Hebei
2016 ~ 2019",34,CAM,8000000.0,80,80,22000.0,12400000.0,3,2045,0,411,374,337,391,111,53,368,Midfield,1
163711,19 L. Diarra CDM CB,"Paris Saint Germain
2018 ~ 2019",33,CDM,4200000.0,78,78,60000.0,7800000.0,3,1926,0,377,349,324,326,226,51,273,Midfield,1
173221,A. Candreva CF RM CM,"Salernitana
2023 ~ 2024",36,CAM,4800000.0,78,78,29000.0,8600000.0,3,2082,0,367,366,362,394,178,46,369,Midfield,1
276949,Dotor CM CDM,"Celta de Vigo
2023 ~ 2028",22,CM,5000000.0,81,72,14000.0,11500000.0,1,1792,9,318,315,317,331,195,45,271,Midfield,1
270597,A. Makoumbou CDM CM,"Cagliari
2022 ~ 2026",24,CDM,4200000.0,78,73,16000.0,7900000.0,1,1947,5,376,372,320,333,203,50,293,Midfield,1
268683,M. Folorunsho CM CAM ST,"Hellas Verona
Jun 30, 2024 On loan",25,CM,7500000.0,78,75,41000.0,0.0,1,2087,3,351,402,366,358,206,56,348,Midfield,1
